ID_DESA,NAMA_PROV,NAMA_KAB,NAMA_KEC,NAMA_DESA,Rain_Max_2024_mm,LST_Max_2024_C,NDVI_Max_2024,X1,X2,X3,TARGET
140403006,RIAU,INDRAGIRI HULU,BATANG PERANAP,PUNTI KAYU,0.0,32.19777809881539,0.844331043051141,27.185583566101982,32.20884675692093,13.646301112147706,0
140403007,RIAU,INDRAGIRI HULU,BATANG PERANAP,SELUNAK,0.0,32.93219914977112,0.8351393639633744,27.502975851855034,32.9427867460758,13.635355090260617,0
140403008,RIAU,INDRAGIRI HULU,BATANG PERANAP,SENCANO JAYA,0.0,31.47209158571972,0.8617825659139647,27.12209984142084,31.483888228280243,13.666759434492569,0
140403009,RIAU,INDRAGIRI HULU,BATANG PERANAP,SUKA MAJU,0.0,32.975008715862906,0.7677285880302149,25.315856881713458,32.98394468519667,13.55119285120944,0
140403010,RIAU,INDRAGIRI HULU,BATANG PERANAP,SUNGAI AUR,0.0,31.58956254272047,0.8388861927546138,26.50004785224653,31.60069922778359,13.639831522005027,0
140404002,RIAU,INDRAGIRI HULU,KELAYANG,BUKIT SELANJUT,0.0,32.9597679892401,0.8784467888365837,28.95340235094679,32.971472133730295,13.68591175267077,0
140404003,RIAU,INDRAGIRI HULU,KELAYANG,DUSUN TUA,0.0,36.59072390572393,0.7809090067340068,28.574025860897148,36.59905592801151,13.568215193929026,0
140404004,RIAU,INDRAGIRI HULU,KELAYANG,DUSUN TUA PELANG,0.0,35.552006024096414,0.8198359337349398,29.146812054915287,35.56145755302545,13.616860738166052,0
140404005,RIAU,INDRAGIRI HULU,KELAYANG,KOTA MEDAN,0.0,37.21138556701034,0.8099835051546392,30.140608513227786,37.22020001417682,13.604770397026934,0
140404007,RIAU,INDRAGIRI HULU,KELAYANG,PELANGKO,0.0,32.62269402319362,0.8696283006244426,28.369617965181025,32.634282874182475,13.675822308591828,0
140404008,RIAU,INDRAGIRI HULU,KELAYANG,POLAK PISANG,0.0,35.96003179650242,0.8232261526232116,29.603238624043044,35.96945354191286,13.620987447194175,0
140404010,RIAU,INDRAGIRI HULU,KELAYANG,SIMPANG KELAYANG,0.0,36.23818663303912,0.8376179571248427,30.353755857475008,36.24786578949267,13.638318570952887,0
140404011,RIAU,INDRAGIRI HULU,KELAYANG,SIMPANG KOTA MEDAN,0.0,31.86219248686691,0.863069422142928,27.499284057846967,31.873879570858584,13.668251568292455,0
140404012,RIAU,INDRAGIRI HULU,KELAYANG,SUNGAI BANYAK IKAN,0.0,35.48919425198872,0.8519870413138313,30.236333609363697,35.499419580803796,13.655327769696317,0
140404013,RIAU,INDRAGIRI HULU,KELAYANG,SUNGAI GOLANG,0.0,37.81683557394005,0.8663267321613238,32.76173558345358,37.826757392529366,13.672018559557154,0
140404015,RIAU,INDRAGIRI HULU,KELAYANG,SUNGAI PASIR PUTIH,0.0,31.2102379819134,0.861566492146597,26.889695257137614,31.222127597395726,13.666508674477667,0
140404016,RIAU,INDRAGIRI HULU,KELAYANG,TANJUNG BELUDU,0.0,32.058950314905566,0.8463953114065783,27.13454523515252,32.07012130187154,13.64874298209768,0
140404017,RIAU,INDRAGIRI HULU,KELAYANG,TELUK SEJUAH,0.0,36.37287420042647,0.7898662260127932,28.729704873928952,36.3814494798523,13.579620141979902,0
140405004,RIAU,INDRAGIRI HULU,KUALA CENAKU,PULAU JUM AT,0.0,31.45011213169512,0.8822181617559341,27.745860111842074,31.462483404542763,13.69019578683869,0
140405007,RIAU,INDRAGIRI HULU,KUALA CENAKU,SUKA JADI,0.0,30.866226084927725,0.8865125000000004,27.3632952521145,30.878954275339844,13.695051632806845,0
140405008,RIAU,INDRAGIRI HULU,KUALA CENAKU,TAMBAK,0.0,30.761354184666835,0.875595391970509,26.934499974867013,30.7738131950683,13.682660523985659,0
140405009,RIAU,INDRAGIRI HULU,KUALA CENAKU,TANJUNG SARI,0.0,31.286777631496463,0.8766226130023195,27.42669675974495,31.29905624405206,13.683833003636128,0
140405010,RIAU,INDRAGIRI HULU,KUALA CENAKU,TELUK SUNGKAI,0.0,35.30762758620693,0.7686540689655171,27.139351609657094,35.31599347100429,13.552397602953121,0
140406002,RIAU,INDRAGIRI HULU,LIRIK,GUDANG BATU,0.0,34.0879044903778,0.8018022808267997,27.33175956899103,34.09733302536517,13.594618571009061,0
140406003,RIAU,INDRAGIRI HULU,LIRIK,JAPURA,0.0,38.34566265060244,0.7947806133625409,30.476389281238884,38.35389837209751,13.585822655726561,0
140406004,RIAU,INDRAGIRI HULU,LIRIK,"LAMBANG SARI I, II, III",0.0,33.28881991096725,0.8561840425531914,28.501356403197107,33.29982856081293,13.66024180296925,0
140406005,RIAU,INDRAGIRI HULU,LIRIK,LAMBANG SARI IV,0.0,32.57195121951226,0.776348780487805,25.287194607376613,32.581201998625694,13.562358445660264,0
140406006,RIAU,INDRAGIRI HULU,LIRIK,LAMBANG SARI V,0.0,32.221830985915524,0.846731690140845,27.283245410136903,32.23295435792373,13.649140327767602,0
140406007,RIAU,INDRAGIRI HULU,LIRIK,LIRIK AREA,0.0,32.81998552822001,0.8138602026049204,26.710880071487693,32.83007490856448,13.609545117675355,0
140406008,RIAU,INDRAGIRI HULU,LIRIK,MEKAR SARI,0.0,31.37091862772898,0.8586469946129855,26.936544997948012,31.382667353317036,13.663114331897706,0
140406009,RIAU,INDRAGIRI HULU,LIRIK,PASIR RINGGIT,0.0,37.70670990566041,0.8084685141509433,30.48468773094993,37.71537608519902,13.602898250610515,0
140406010,RIAU,INDRAGIRI HULU,LIRIK,PASIR SIALANG JAYA,0.0,33.150900487525114,0.7683439346142817,25.471293316591556,33.159803309664724,13.551994044911844,0
140406012,RIAU,INDRAGIRI HULU,LIRIK,REJOSARI,0.0,32.50333333333337,0.829038888888889,26.946527351851888,32.51390446035466,13.628023549834266,0
140406013,RIAU,INDRAGIRI HULU,LIRIK,SEKO LUBUK TIGO,0.0,32.47373090399445,0.8536097827610374,27.71989438239909,32.48494802960703,13.657230610990455,0
140406014,RIAU,INDRAGIRI HULU,LIRIK,SIDOMULYO,0.0,36.04976154992551,0.807873174366617,29.123635298497938,36.058812610405646,13.602161600583077,0
140406015,RIAU,INDRAGIRI HULU,LIRIK,SUKAJADI,0.0,32.27629787234044,0.8062395744680853,26.022428662000923,32.286365955236995,13.600137456441564,0
140406016,RIAU,INDRAGIRI HULU,LIRIK,SUNGAI SAGU,0.0,31.57299519900885,0.8539473904289918,26.961676858220695,31.584541345130475,13.657626038191637,0
140406017,RIAU,INDRAGIRI HULU,LIRIK,WONOSARI,0.0,32.01932258064519,0.7906335483870967,25.315550628886594,32.02908240851196,13.580591127836444,0
140407001,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,AIR PUTIH,0.0,31.6900348432056,0.8373469947735195,26.53555544022633,31.701095538691423,13.637995027430575,0
140407003,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,LUBUK BATU TINGGAL,0.0,30.85346720894766,0.8851044187425858,27.30854016016905,30.86616025108543,13.693462034119435,0
140407004,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,PONDOK GELUGUR,0.0,31.19553215926495,0.8874593032159264,27.684765233511296,31.20815295262759,13.69611907056056,0
140407005,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,PONTIAN MEKAR,0.0,31.92771380892788,0.8290735502711722,26.47042303960977,31.938476357155224,13.628065358024907,0
140407006,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,RIMPIAN,0.0,30.876280114332417,0.8607762488090379,26.57756857399215,30.888276246000412,13.665591037753472,0
140407007,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,SEI BEBERAS HILIR,0.0,31.837469879518107,0.876790807675145,27.91480092999578,31.849540820075354,13.684024851696044,0
140407008,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,SEI BERAS-BERAS,0.0,31.413359528487256,0.8610226915520626,27.047615371910727,31.425157389285555,13.665877299351932,0
140407009,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,TASIK JUANG,0.0,32.21518719479114,0.8131724905046123,26.196504003260607,32.225448569333345,13.608699761219004,0
140408001,RIAU,INDRAGIRI HULU,PASIR PENYU,AIR MOLEK I,0.0,39.51388571428576,0.7424828571428572,29.338382761959224,39.52086088428221,13.517756408200906,0
140408002,RIAU,INDRAGIRI HULU,PASIR PENYU,AIR MOLEK II,0.0,39.51388571428576,0.7424828571428572,29.338382761959224,39.52086088428221,13.517756408200906,0
140408003,RIAU,INDRAGIRI HULU,PASIR PENYU,BATU GAJAH,0.0,33.625898876404534,0.7565164794007491,25.43854663466316,33.63440786500914,13.536480917562585,0
140408004,RIAU,INDRAGIRI HULU,PASIR PENYU,CANDIREJO,0.0,33.28881991096725,0.8561840425531914,28.501356403197107,33.29982856081293,13.66024180296925,0
140408005,RIAU,INDRAGIRI HULU,PASIR PENYU,JATIREJO,0.0,33.28881991096725,0.8561840425531914,28.501356403197107,33.29982856081293,13.66024180296925,0
140408006,RIAU,INDRAGIRI HULU,PASIR PENYU,KEMBANG HARUM,0.0,35.16960000000002,0.7666745,26.963635495200013,35.177955511214,13.549818913904025,0
140408007,RIAU,INDRAGIRI HULU,PASIR PENYU,LEMBAH DUSUN GADING,0.0,36.34937238493728,0.8135217573221757,29.571005300152343,36.358474808887095,13.609129179831603,0
140408008,RIAU,INDRAGIRI HULU,PASIR PENYU,PASIR KERANJI,0.0,35.3845777392811,0.7380382416630578,26.1151715366888,35.39227376467051,13.51175227515415,0
140408009,RIAU,INDRAGIRI HULU,PASIR PENYU,PETALONGAN,0.0,34.5538861504214,0.8078733343933855,27.915163220590358,34.56332894008776,13.602161798666835,0
140408010,RIAU,INDRAGIRI HULU,PASIR PENYU,SEKAR MAWAR,0.0,39.44727758007118,0.8317047153024912,32.80848676919145,39.45604441923496,13.631233949664948,0
140408011,RIAU,INDRAGIRI HULU,PASIR PENYU,SERUMPUN JAYA,0.0,32.1779937575863,0.8505940350268768,27.370409549334983,32.189234108249394,13.653691424760037,0
140408013,RIAU,INDRAGIRI HULU,PASIR PENYU,TANJUNG GADING,0.0,39.54619047619051,0.7848362811791384,31.03728506813522,39.55397766555718,13.573231690155898,0
140409001,RIAU,INDRAGIRI HULU,PERANAP,BATURIJAL BARAT,0.0,33.28881991096725,0.8561840425531914,28.501356403197107,33.29982856081293,13.66024180296925,0
140409002,RIAU,INDRAGIRI HULU,PERANAP,BATURIJAL HILIR,0.0,33.28881991096725,0.8561840425531914,28.501356403197107,33.29982856081293,13.66024180296925,0
140409003,RIAU,INDRAGIRI HULU,PERANAP,BATURIJAL HULU,0.0,33.28881991096725,0.8561840425531914,28.501356403197107,33.29982856081293,13.66024180296925,0
140409004,RIAU,INDRAGIRI HULU,PERANAP,GUMANTI,0.0,34.3275409181637,0.7581315369261479,26.024791355182675,34.33591165114864,13.538613500165937,0
140409005,RIAU,INDRAGIRI HULU,PERANAP,KATIPO PURA,0.0,34.31318828091342,0.779797156398104,26.757326648409034,34.32204792267706,13.56679039132946,0
140409006,RIAU,INDRAGIRI HULU,PERANAP,PANDAN WANGI,0.0,31.24407445842525,0.8461311064988973,26.43658329304129,31.2555295365957,13.64843078065157,0
140409007,RIAU,INDRAGIRI HULU,PERANAP,PAUH RANAP,0.0,31.767702058942263,0.8602232149105107,27.327314795462563,31.779346722127492,13.664948349261659,0
140409008,RIAU,INDRAGIRI HULU,PERANAP,PERANAP,0.0,34.36868371212123,0.7780265625000001,26.739748846191425,34.37748893441437,13.564517229910885,0
140409009,RIAU,INDRAGIRI HULU,PERANAP,SEMELINANG DARAT,0.0,33.078342151675514,0.8512012874779542,28.15632742714248,33.08929227310728,13.654405084922525,0
140409010,RIAU,INDRAGIRI HULU,PERANAP,SEMELINANG TEBING,0.0,31.90080413779648,0.8707408005595139,27.77733173343716,31.912685474272017,13.67710077165737,0
140409011,RIAU,INDRAGIRI HULU,PERANAP,SERAI WANGI,0.0,31.53770039421817,0.8489791557161631,26.774850253912646,31.549125372382502,13.651791091305547,0
140409012,RIAU,INDRAGIRI HULU,PERANAP,SETAKO RAYA,0.0,34.29000000000002,0.6254109090909092,21.44534007272729,34.29570292041281,13.34616576618292,0
140410001,RIAU,INDRAGIRI HULU,RAKIT KULIM,BATU SAWAR,0.0,34.40029988004801,0.7403842862854859,25.469441474696033,34.408266459218915,13.514925986828,0
140410002,RIAU,INDRAGIRI HULU,RAKIT KULIM,BUKIT INDAH,0.0,30.6624869565218,0.8876737826086958,27.218285780885502,30.675333268005424,13.69636071909258,0
140410003,RIAU,INDRAGIRI HULU,RAKIT KULIM,KAMPUNG BUNGA,0.0,37.36393665158374,0.7536219457013574,28.1582826384288,37.37153606878644,13.532647449898269,0
140410004,RIAU,INDRAGIRI HULU,RAKIT KULIM,KELAYANG,0.0,35.90672217353203,0.8438323838737949,30.299254968785583,35.91663612226639,13.64571034161788,0
140410005,RIAU,INDRAGIRI HULU,RAKIT KULIM,KOTA BARU,0.0,33.97474090407941,0.8557499921247441,29.073884261106176,33.985516437864355,13.659734715754592,0
140410006,RIAU,INDRAGIRI HULU,RAKIT KULIM,KUANTAN TENANG,0.0,34.18739805825247,0.833652130812468,28.500397238196204,34.197560759045565,13.633572684529407,0
140410009,RIAU,INDRAGIRI HULU,RAKIT KULIM,RIMBA SEMINAI,0.0,33.311918631530304,0.8775055709662508,29.23139417874229,33.32347429276804,13.684839722574749,0
140410011,RIAU,INDRAGIRI HULU,RAKIT KULIM,TALANG GEDABU,0.0,33.82576276771008,0.8465694892915984,28.635858711159088,33.836354808365535,13.648948748549289,0
140410013,RIAU,INDRAGIRI HULU,RAKIT KULIM,TALANG PRING JAYA,0.0,32.28446433990898,0.8682339605462822,28.03046833795439,32.29613704338493,13.67421764888565,0
140410014,RIAU,INDRAGIRI HULU,RAKIT KULIM,TALANG SELANTAI,0.0,30.995800198807192,0.8903468687872764,27.597013652564023,31.008585061417026,13.699367529146892,0
140410015,RIAU,INDRAGIRI HULU,RAKIT KULIM,TALANG SUKA MAJU,0.0,30.86835103558154,0.8863698353690921,27.360775225523753,30.8810742549695,13.69489069209755,0
140410016,RIAU,INDRAGIRI HULU,RAKIT KULIM,TALANG SUNGAI EKOK,0.0,30.848867588051736,0.885639300044583,27.320969497850164,30.861577866903247,13.69406616526327,0
140410019,RIAU,INDRAGIRI HULU,RAKIT KULIM,TALANG TUJUH BUAH TANGGA,0.0,31.597601396723107,0.869848043692363,27.485111760310673,31.609572120566792,13.676074962578362,0
140411001,RIAU,INDRAGIRI HULU,RENGAT,KAMPUNG BESAR KOTA,0.0,36.081160220994505,0.6574201657458565,23.72048233278901,36.0871490168925,13.396080135839174,0
140411002,RIAU,INDRAGIRI HULU,RENGAT,KAMPUNG BESAR SEBERANG,0.0,30.08198555956685,0.8854317689530694,26.635545687627964,30.095013617266563,13.69383180893309,0
140411003,RIAU,INDRAGIRI HULU,RENGAT,KAMPUNG DAGANG,0.0,34.19235985050726,0.846605534792668,28.947441097062047,34.20283925463093,13.648991325906012,0
140411004,RIAU,INDRAGIRI HULU,RENGAT,KAMPUNG PULAU,0.0,30.255737498028093,0.889869723142451,26.923664750840935,30.26882091647689,13.698831476261686,0
140411006,RIAU,INDRAGIRI HULU,RENGAT,PASAR KOTA,0.0,36.27000000000004,0.6606000000000001,23.95996200000003,36.276015387029524,13.400905305713037,0
140411007,RIAU,INDRAGIRI HULU,RENGAT,PASIR KEMILU,0.0,35.76200000000003,0.7268906382978723,25.99506300680853,35.76938654771769,13.49653269217073,0
140411008,RIAU,INDRAGIRI HULU,RENGAT,PULAU GAJAH,0.0,33.203557046979896,0.7786082214765101,25.85256249904286,33.212684795640946,13.565264557751997,0
140411009,RIAU,INDRAGIRI HULU,RENGAT,RANTAU MAPESAI,0.0,30.28220044847425,0.8831368166687557,26.743326105790715,30.295075418927905,13.69123654517479,0
140411012,RIAU,INDRAGIRI HULU,RENGAT,SEKIP HULU,0.0,34.70406538139149,0.8085735959765299,28.06079094043632,34.713483623168756,13.60302821840184,0
140411013,RIAU,INDRAGIRI HULU,RENGAT,SUNGAI BERINGIN,0.0,35.23391793514233,0.7667262739907346,27.014770616506993,35.242259323709256,13.549886442138135,0
140411014,RIAU,INDRAGIRI HULU,RENGAT,SUNGAI GUNTUNG HILIR,0.0,30.3732933439972,0.879233351106372,26.705212490979523,30.38601651823092,13.686806752175423,0
140411015,RIAU,INDRAGIRI HULU,RENGAT,SUNGAI GUNTUNG TENGAH,0.0,30.08618517482521,0.8763107944055952,26.364848831184922,30.098944482859594,13.683477236277337,0
140412002,RIAU,INDRAGIRI HULU,RENGAT BARAT,ALANG KEPAYANG,0.0,33.465556828239734,0.870468849898475,29.130724763489898,33.47687574793662,13.676788402206846,0
140412003,RIAU,INDRAGIRI HULU,RENGAT BARAT,BARANGAN,0.0,35.93384161752321,0.7520484414490313,27.023989583734664,35.94171045250252,13.530557347378517,0
140412004,RIAU,INDRAGIRI HULU,RENGAT BARAT,BUKIT PETALING,0.0,31.89712143928039,0.8362816341829088,26.6749768429721,31.908082410008163,13.636721914097114,0
140412005,RIAU,INDRAGIRI HULU,RENGAT BARAT,DANAU BARU,0.0,31.741336813436234,0.8642756525192918,27.43326458626722,31.753101188821542,13.669648196208323,0
140412006,RIAU,INDRAGIRI HULU,RENGAT BARAT,DANAU TIGA,0.0,32.665586546349495,0.8381853978671044,27.379817655914284,32.67633852160072,13.63899578655225,0
140412007,RIAU,INDRAGIRI HULU,RENGAT BARAT,KOTA LAMA,0.0,33.21582198952882,0.8475719371727748,28.15279858845099,33.2266340249618,13.650132176094456,0
140412008,RIAU,INDRAGIRI HULU,RENGAT BARAT,PEKAN HERAN,0.0,34.41216791979952,0.8164285401002509,28.095076016446612,34.42185143918859,13.61269589262953,0
140412009,RIAU,INDRAGIRI HULU,RENGAT BARAT,PEMATANG JAYA,0.0,31.556955943032104,0.8446914015706112,26.655889344821816,31.56825893131195,13.64672781825736,0
140412010,RIAU,INDRAGIRI HULU,RENGAT BARAT,PEMATANG REBA,0.0,33.363216453135564,0.8081512339851655,26.962524546315684,33.373002869321894,13.602505728154082,0
140412011,RIAU,INDRAGIRI HULU,RENGAT BARAT,RANTAU BAKUNG,0.0,31.4033795934324,0.8383609655981237,26.3273676389944,31.414568260567343,13.639205226059618,0
140412012,RIAU,INDRAGIRI HULU,RENGAT BARAT,REDANG,0.0,31.29737184846222,0.8578433801205616,26.84824325537494,31.309126143757705,13.662177986868777,0
140412013,RIAU,INDRAGIRI HULU,RENGAT BARAT,SIALANG DUA DAHAN,0.0,33.12425152884875,0.8089094655676681,26.794520601530056,33.13412702743086,13.603443516946415,0
140412015,RIAU,INDRAGIRI HULU,RENGAT BARAT,SUNGAI DAWU,0.0,31.545810473815493,0.8226259351620948,25.950401841468675,31.556534535323877,13.620258078178805,0
140412016,RIAU,INDRAGIRI HULU,RENGAT BARAT,TALANG JERINJING,0.0,31.56681902320947,0.858133494707865,27.088544725197455,31.578480906129712,13.662516119924286,0
140412017,RIAU,INDRAGIRI HULU,RENGAT BARAT,TANAH DATAR,0.0,32.280154984149384,0.8295048432546671,26.776544900363195,32.290811140101255,13.62858543289725,0
140412018,RIAU,INDRAGIRI HULU,RENGAT BARAT,TANI MAKMUR,0.0,31.73280449179387,0.8640917650446304,27.42005504313034,31.744567023237714,13.669435408972578,0
140413001,RIAU,INDRAGIRI HULU,SEBERIDA,BANDAR PADANG,0.0,31.13132246376816,0.8633458106884057,26.877096830284096,31.14329148198612,13.668571755721754,0
140413003,RIAU,INDRAGIRI HULU,SEBERIDA,BUKIT MERANTI,0.0,31.760635690579544,0.861582410007659,27.364405041664792,31.772319772389135,13.666527149773176,0
140413004,RIAU,INDRAGIRI HULU,SEBERIDA,BULUH RAMPAI,0.0,32.1404613200852,0.8510825762952449,27.354186623615778,32.1517277205995,13.654265612245899,0
140413005,RIAU,INDRAGIRI HULU,SEBERIDA,KELESA,0.0,31.34871583601289,0.8650807777331191,27.119171476352577,31.36064969542386,13.670579322177252,0
140413006,RIAU,INDRAGIRI HULU,SEBERIDA,PANGKALAN KASAI,0.0,31.284904808999897,0.8642484763258744,27.037931313178184,31.29684000561425,13.669616751854702,0
140413008,RIAU,INDRAGIRI HULU,SEBERIDA,PETALA BUMI,0.0,32.195711411325114,0.8869550804828974,28.556149806036004,32.207926393919315,13.695550745390399,0
140413009,RIAU,INDRAGIRI HULU,SEBERIDA,SERESAM,0.0,33.28881991096725,0.8561840425531914,28.501356403197107,33.29982856081293,13.66024180296925,0
140413010,RIAU,INDRAGIRI HULU,SEBERIDA,SIBABAT,0.0,33.28881991096725,0.8561840425531914,28.501356403197107,33.29982856081293,13.66024180296925,0
140413011,RIAU,INDRAGIRI HULU,SEBERIDA,TITIAN RESAK,0.0,31.466811317755564,0.8763707359720234,27.57659259323424,31.479012693763092,13.683545636037376,0
140414001,RIAU,INDRAGIRI HULU,SUNGAI LALA,KELAWAT,0.0,31.8711602209945,0.8335263351749539,26.56545137677932,31.882057963433482,13.633421776286035,0
140414002,RIAU,INDRAGIRI HULU,SUNGAI LALA,KUALA LALA,0.0,36.30476908118623,0.7507227515799711,27.254816140103586,36.31253010584632,13.528793022303917,0
140414003,RIAU,INDRAGIRI HULU,SUNGAI LALA,MORONG,0.0,35.05787197231836,0.7863077854671279,27.56627767374374,35.06668885368209,13.575104851091712,0
140414004,RIAU,INDRAGIRI HULU,SUNGAI LALA,PASIR BATU MANDI,0.0,37.20179673321237,0.8258173502722322,30.721889203587622,37.210961482811236,13.624130113393624,0
140414006,RIAU,INDRAGIRI HULU,SUNGAI LALA,PASIR KELAMPAIAN,0.0,36.012927203065146,0.7043689655172416,25.366388279270726,36.019814843678105,13.46505901630395,0
140414007,RIAU,INDRAGIRI HULU,SUNGAI LALA,PASIR SELABAU,0.0,35.33526283430681,0.831724715647095,29.3892114331792,35.34505008586298,13.631257996757281,0
140414008,RIAU,INDRAGIRI HULU,SUNGAI LALA,PERKEBUNAN  SUNGAI LALA,0.0,32.65691973341063,0.8472016516951607,27.666996337421775,32.66790714314371,13.64969520321623,0
140414010,RIAU,INDRAGIRI HULU,SUNGAI LALA,SUNGAI AIR PUTIH,0.0,30.91224719101127,0.845479673135853,26.135676650950902,30.92380737030727,13.647660588556677,0
140414011,RIAU,INDRAGIRI HULU,SUNGAI LALA,SUNGAI LALA,0.0,31.89911577028261,0.835823609845032,26.6620340939822,31.910064055602692,13.636174073220317,0
140414012,RIAU,INDRAGIRI HULU,SUNGAI LALA,TANJUNG DANAU,0.0,34.91967539267017,0.7728290401396161,26.98693921570426,34.92822632563437,13.55781443294123,0
140501001,RIAU,KAMPAR,BANGKINANG,BINUANG,0.0,36.68745841650034,0.7612616101131071,27.92875366510271,36.695355623041365,13.542733662878053,0
140501002,RIAU,KAMPAR,BANGKINANG,BUKIT PAYUNG,0.0,32.78451269451273,0.8955293065793068,29.359491919857465,32.79674138318636,13.705171343103208,0
140501003,RIAU,KAMPAR,BANGKINANG,BUKIT SEMBILAN,0.0,32.85872072072074,0.8858276126126126,29.107162129540637,32.870658921925944,13.694278771386236,0
140501004,RIAU,KAMPAR,BANGKINANG,LABOY JAYA,0.0,32.61924215512139,0.8851548253404383,28.87307959255394,32.631249713108936,13.693518982321892,0
140501005,RIAU,KAMPAR,BANGKINANG,MUARA UWAI,0.0,37.41039408866998,0.6865975369458128,25.685884437453005,37.41669416246355,13.439505029135141,0
140501007,RIAU,KAMPAR,BANGKINANG,PULAU,0.0,36.84137254901963,0.778792443806791,28.691782560647425,36.84960310459514,13.565501134117566,0
140501008,RIAU,KAMPAR,BANGKINANG,PULAU LAWAS,0.0,37.468480243161125,0.7222276595744681,27.060772793830456,37.47544028459719,13.490097070746879,0
140501009,RIAU,KAMPAR,BANGKINANG,SUKA MULYA,0.0,32.33033407572385,0.8840498886414251,28.58162823938374,32.34241867352406,13.692269906299357,0
140502001,RIAU,KAMPAR,BANGKINANG KOTA,BANGKINANG,0.0,36.798244541484735,0.7363247161572051,27.09545696709217,36.80561065140117,13.509427848941668,0
140502002,RIAU,KAMPAR,BANGKINANG KOTA,KUMANTAN,0.0,36.92216039279873,0.7697539279869069,28.42097799211942,36.930183443644125,13.55382746782784,0
140502003,RIAU,KAMPAR,BANGKINANG KOTA,LANGGINI,0.0,36.875264928511385,0.7157464676198487,26.393340615128118,36.882210570325256,13.481082684874954,0
140503002,RIAU,KAMPAR,GUNUNG SAHILAN,GUNUNG SAHILAN,0.0,32.54572417772652,0.8302800346220428,27.02206499708223,32.55631316946906,13.629519518392287,0
140503003,RIAU,KAMPAR,GUNUNG SAHILAN,GUNUNG SARI,0.0,32.4866045185348,0.8664268260583462,28.147265642406833,32.498156387533726,13.672134091025697,0
140503004,RIAU,KAMPAR,GUNUNG SAHILAN,KEBUN DURIAN,0.0,34.02586336828313,0.821580873197903,27.954998537426597,34.03578077682774,13.61898687454626,0
140503006,RIAU,KAMPAR,GUNUNG SAHILAN,SAHILAN DARUSSALAM,0.0,31.50235081374324,0.8746775090415914,27.554397738719288,31.514491389469903,13.681611679586952,0
140503007,RIAU,KAMPAR,GUNUNG SAHILAN,SUBARAK,0.0,32.84212161269006,0.8095434071381364,26.587123027982138,32.852097536546495,13.604226908085186,0
140503008,RIAU,KAMPAR,GUNUNG SAHILAN,SUKA MAKMUR,0.0,31.58405634213986,0.8770981024667932,27.702315885895157,31.596232625185174,13.684375266642624,0
140503009,RIAU,KAMPAR,GUNUNG SAHILAN,SUNGAI LIPAI,0.0,33.82925416265312,0.8398868377597356,28.412745302441103,33.83967859040073,13.641023635427537,0
140504001,RIAU,KAMPAR,KAMPA,DELI MAKMUR,0.0,34.74543829787237,0.8512912340425534,29.578487045945163,34.75586539386429,13.654510749362023,0
140504003,RIAU,KAMPAR,KAMPA,KOTO PERAMBAHAN,0.0,34.37329703342099,0.8601126173488548,29.564906478325355,34.384056518425965,13.664819772699854,0
140504005,RIAU,KAMPAR,KAMPA,PULAU RAMBAI,0.0,34.127988411501065,0.8650732371269267,29.523209411767468,34.13895055096369,13.670570605499535,0
140504006,RIAU,KAMPAR,KAMPA,SAWAH BARU,0.0,34.52548699334547,0.8503181286549709,29.357647491083057,34.53595652428909,13.653367003480918,0
140504007,RIAU,KAMPAR,KAMPA,SUNGAI PUTIH,0.0,33.0913604060914,0.8427299492385787,27.887080475260916,33.10208947020078,13.644403027368925,0
140504008,RIAU,KAMPAR,KAMPA,SUNGAI TARAP,0.0,34.001851851851896,0.7110518518518518,24.17707972565161,34.00928585094527,13.47450204055414,0
140504009,RIAU,KAMPAR,KAMPA,TANJUNG BUNGO,0.0,34.182746340397664,0.8800300415119072,30.08184368093115,34.19407258935287,13.68771246027761,0
140505001,RIAU,KAMPAR,KAMPAR,AIR TIRIS,0.0,37.247055016181264,0.7688954692556634,28.639091845058207,37.25499037204379,13.552711609067556,0
140505003,RIAU,KAMPAR,KAMPAR,BUKIT RANAH,0.0,38.00401709401713,0.7953047863247864,30.224776694440823,38.01233779952895,13.58648195656919,0
140505006,RIAU,KAMPAR,KAMPAR,NAUMBAI,0.0,36.46584677419358,0.7898237903225805,28.80159331651602,36.47439927646135,13.57956641544361,0
140505007,RIAU,KAMPAR,KAMPAR,PADANG MUTUNG,0.0,34.23430573248409,0.8030343949044588,27.491324988859606,34.243722829514205,13.596154070294288,0
140505009,RIAU,KAMPAR,KAMPAR,PULAU JAMBU,0.0,36.029656652360536,0.7521772532188842,27.100688175192047,36.037507254348874,13.530728613697606,0
140505010,RIAU,KAMPAR,KAMPAR,PULAU SARAK,0.0,34.35747687326552,0.863390795559667,29.66392929103158,34.368323508178754,13.668623859579407,0
